Genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
1398913_at	-0.00252627991179111	6.26502309991368	-0.312257886109061	0.756336093775406	0.997015350967628	-6.85726546106123
1380277_at	-0.00416406838868078	5.54932250516794	-0.312049122149763	0.756493666005456	0.997015350967628	-6.64550207938537
1374373_at	-0.0032297180587415	5.36823012235425	-0.312003922361582	0.756527783578032	0.997015350967628	-6.73699910816239
1369245_at	-0.00416854493687424	5.69202598673776	-0.31191253777351	0.756596763726984	0.997015350967628	-6.6031361152525
1372014_at	-0.00276422488798289	6.15095126852901	-0.311748168726908	0.756720840041518	0.997015350967628	-6.76374844580425
1375891_at	0.00308324106930247	6.06491376211086	0.311733414738367	0.756731977617234	0.997015350967628	-6.73039807762191
1388415_at	0.00345035963358065	6.14765374433698	0.311704428382122	0.756753859156796	0.997015350967628	-6.79443265655816
1374622_at	0.00299517557268469	6.32609980540161	0.311657282361191	0.756789449694889	0.997015350967628	-6.90967496345565
1386966_a_at	0.00363287641212207	6.1654094409631	0.311549575010894	0.756870759991911	0.997015350967628	-6.78484230957955
1369209_at	0.00265081911902154	6.19655922735464	0.311529514526964	0.756885904334818	0.997015350967628	-6.80965092284018
1376954_at	-0.00336048015397594	5.94598683910898	-0.31147903957667	0.756924010022116	0.997015350967628	-6.66312273237365
1374301_at	-0.00286188290983169	6.14667102194781	-0.311182381394759	0.757147982259853	0.997015350967628	-6.77815867309393
1390798_at	-0.00335757667180747	5.43456647111015	-0.310940744730592	0.757330429718869	0.997015350967628	-6.70316502041902
1374652_at	0.00296724310690344	6.15371319087121	0.310897874405807	0.757362800365378	0.997015350967628	-6.77457852197169
1371364_a_at	0.00308166614624561	5.26074679267674	0.310826778807115	0.757416484402536	0.997015350967628	-6.78579889313339
1389506_x_at	0.00489343826959932	5.44543057418001	0.310683605978269	0.757524597377751	0.997015350967628	-6.69716766366715
1374292_at	0.00373310416008454	5.82716654382738	0.310674690113222	0.757531330107372	0.997015350967628	-6.60627392265823
1376492_at	0.00330788543004346	6.22290327848056	0.310610604910586	0.757579723991036	0.997015350967628	-6.80747601243601
1370607_a_at	0.00373607180960889	5.62413005197141	0.31048228819017	0.757676625203374	0.997015350967628	-6.61599829428552
1371744_at	-0.00467537333233548	5.87975705177337	-0.310363802778625	0.757766105584496	0.997015350967628	-6.61859901363733
1377408_at	-0.00335059380723823	6.14883745552286	-0.310343328500812	0.757781568133747	0.997015350967628	-6.77545833743193
1390490_at	-0.00260813748673083	6.41406255112544	-0.310320787534396	0.757798591600028	0.997015350967628	-6.98755057983686
1375972_at	0.00364252193669135	6.01508860819473	0.310291341949938	0.757820829778819	0.997015350967628	-6.69746817400114
1387290_at	-0.00298159844947765	6.00241502721786	-0.310264763855223	0.757840902522386	0.997015350967628	-6.68791266024526
1376655_at	0.00346931487700797	6.23215886990267	0.310207085405069	0.757884463966422	0.997015350967628	-6.83696188178712
1375396_at	-0.00440133504771545	6.29333982662338	-0.310104186827791	0.757962179725992	0.997015350967628	-6.88040193529631
