Genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
1392841_at	-0.0205059337067626	5.82928422929195	-1.66905966820183	0.102286323064907	0.318541975779877	-5.3786135501316
1371244_at	-0.0122633876682796	6.44167996367534	-1.66869708704521	0.102358626109694	0.318704811017729	-5.76408217207742
1389968_at	-0.0175869218069691	6.37208005948362	-1.66849516655072	0.102398909723446	0.318767906065772	-5.70917880813318
1369880_at	-0.0243283780101713	5.6800147891492	-1.66822460402272	0.102452908044718	0.318873662000789	-5.36498088874542
1389545_at	-0.0130375655064654	6.34828335033753	-1.66760536725735	0.102576582286163	0.319196193031576	-5.6774482714608
1382943_at	0.022960441473387	6.21116327032985	1.66734651796236	0.102628316189767	0.319294778954603	-5.56699375009809
1388207_at	-0.0180023372388343	6.02699174870255	-1.66699578683146	0.102698447959089	0.319450554181008	-5.47673909568078
1367944_at	0.0150779157625953	6.32415951597228	1.66665365356502	0.102766898510563	0.319601040035878	-5.66402459544303
1390069_at	-0.0159558266881872	5.29323458920022	-1.66630966098109	0.102835758905036	0.319752741465512	-5.52395602621416
1370971_at	-0.017951520687947	5.35973781381432	-1.66613664939698	0.102870406692001	0.319792180267721	-5.49272328751241
1375481_at	0.0144172205453703	6.08745321692093	1.66604577073884	0.102888610155846	0.319792180267721	-5.51004045163397
1374674_at	-0.0155081058069815	6.16605704644229	-1.66450607803178	0.103197421624397	0.320655426178843	-5.57136485950082
1387503_at	-0.0209911338975264	5.91691042484715	-1.66446025903465	0.103206623071442	0.320655426178843	-5.43665358596652
1370732_at	-0.0175555461021872	5.68381611577725	-1.66429325676508	0.103240166457669	0.320681470416302	-5.37208013703377
1373752_at	-0.0132184563068298	6.32230916043694	-1.66421800207782	0.103255284734308	0.320681470416302	-5.68426641978698
1374937_at	-0.017542782256541	5.68105494864706	-1.66377893547323	0.103343527252806	0.320892937684561	-5.37433978285133
1374403_at	0.017291834978642	5.8504265008486	1.66360531562284	0.103378438050009	0.320938753961843	-5.38271478131451
1377020_at	-0.0188775081716797	5.9819893661056	-1.66313735360212	0.103472582324077	0.321034648271194	-5.45567245866077
1387293_at	-0.0220231347071271	5.75530433898113	-1.66310378829418	0.103479337678742	0.321034648271194	-5.37530347201716
1390018_at	-0.0185491523617021	5.54613682485702	-1.6630691286081	0.103486313668632	0.321034648271194	-5.41577257551485
1369670_at	0.0163213923780612	6.27242072884452	1.66305094529798	0.103489973596435	0.321034648271194	-5.59825691785413
1389783_s_at	-0.0160096235005645	5.3648180043825	-1.66293679549803	0.103512952044458	0.321043384379411	-5.49308437437071
1389206_at	0.0148280922543265	6.43063293069073	1.66272380711711	0.103555837998293	0.321113847798796	-5.71445821945364
1388069_at	-0.0233422985388572	5.86734890512607	-1.66242798995712	0.103615426055527	0.321236064852444	-5.40325857970802
1386140_at	-0.0217760321583178	5.85074931917969	-1.66213362319218	0.103674749938508	0.321295600244961	-5.39644524069054
1369013_a_at	0.0152112816730314	6.47283043641015	1.66213245462363	0.103674985496365	0.321295600244961	-5.7649451252227
1373079_at	0.0173245350283198	6.32612093057975	1.6615436261531	0.103793736429095	0.321601024549616	-5.67442812319027
1374466_at	0.0107741198731013	6.66084781428446	1.66094639153698	0.103914296875798	0.321911935632945	-5.97576256923686
1389296_at	-0.0172480521464484	6.33594434039842	-1.65931557768472	0.104244086721229	0.322868118841264	-5.68065404542682
1368322_at	0.0189403783025384	6.27513778054105	1.6592196625132	0.104263509833686	0.322868118841264	-5.61816115907065
1375308_at	-0.0187615147380047	5.50582248602704	-1.65877261038126	0.10435407848493	0.323085746007299	-5.43598603651675
1388042_at	-0.0156041828516615	6.0099114483652	-1.65833649226265	0.104442494295384	0.323296624546152	-5.47524337117497
1385790_at	0.0153894482116064	6.09041278198907	1.6573659665278	0.104639473428284	0.323820565572038	-5.50906237685096
1376014_at	-0.0232716981790375	5.63649582188961	-1.65730218535238	0.104652429217717	0.323820565572038	-5.39428954539729
1376281_at	-0.0166733549303233	6.10381862541619	-1.656899594744	0.104734237354094	0.324010736621184	-5.53521006557177
1372061_at	0.0106870376605652	6.29390236321705	1.65660701718675	0.104793723324271	0.324082012847973	-5.67400877964415
1372421_at	-0.0205901007658689	6.11355958449315	-1.65658607124553	0.104797983053081	0.324082012847973	-5.5273946825846
1376416_at	0.0103598174833079	6.30210743141844	1.65616340777259	0.104883969567433	0.324284941247037	-5.65182215673819
1377079_a_at	-0.013908612907902	5.93781505197393	-1.6560303340452	0.104911054033649	0.324305478752998	-5.43638327830727
1386114_at	-0.0219373893976247	5.93722407874075	-1.65583097034284	0.104951641233612	0.324305478752998	-5.45622942976186
1370348_at	-0.014614681513633	6.08372604342385	-1.65583061605908	0.104951713371488	0.324305478752998	-5.51926823810305
1386891_at	0.00970637678456487	6.74802661482081	1.6556519229923	0.104988103347009	0.324354980518903	-6.03939538853898
1368936_at	0.0170544965020527	6.23520786848234	1.65542564300269	0.105034199037618	0.324434442536564	-5.5989319775871
1386889_at	0.018853928004722	6.59829134571758	1.65523600624957	0.10507284290394	0.324470447516573	-5.88672966894247
1383580_at	-0.0157431388310298	6.3285994914471	-1.65516845882161	0.10508661042787	0.324470447516573	-5.6588743792869
1377155_at	-0.0241716985216893	6.05124828579718	-1.65491574898563	0.105138130913048	0.324566587539447	-5.48372984348625
1369883_at	-0.0202468298463314	5.51798794906623	-1.65475217536125	0.105171490068524	0.324606636239795	-5.44395435029451
1372566_at	-0.0167187023915476	6.17475701572983	-1.654291272202	0.105265533270985	0.324833931448428	-5.58557025439989
1388123_at	-0.0173549790334713	5.42834683546088	-1.65403877263224	0.105317082837572	0.324894148684986	-5.47729801554316
1378367_at	-0.0165826899295416	5.71867127916628	-1.65399581306632	0.105325855398599	0.324894148684986	-5.38746744664858
1368633_at	-0.0193674041037362	5.52354852097254	-1.65358619758412	0.10540953109221	0.325089282119169	-5.44169783087659
1372289_at	0.013588526085246	6.27549306359696	1.65343622663717	0.105440180598977	0.325120835723763	-5.63941486606436
1390194_at	-0.0148971441977794	6.13752237271103	-1.65305473204894	0.105518179484733	0.325232298209734	-5.54311250774847
1392701_at	-0.0185643344100219	5.83068952866667	-1.65297020784227	0.105535467380505	0.325232298209734	-5.40137543984708
1370218_at	0.0104582526457975	6.68567284167076	1.65295975722117	0.1055376050273	0.325232298209734	-5.96236450985014
1368827_at	-0.0190397691268469	5.72221954573516	-1.65262784200791	0.105605515896086	0.325348954952712	-5.3888333503341
1377333_at	0.0151018840280157	6.46380581779209	1.65252078019179	0.105627428721114	0.325348954952712	-5.82101053722262
1390013_at	-0.0188364389765949	5.46292316304354	-1.65239897093232	0.10565236451054	0.325348954952712	-5.46390319137885
1375501_at	-0.0219800161398105	5.56491871005392	-1.65237539856996	0.105657190608583	0.325348954952712	-5.4198866392417
1373751_at	0.0166076173403491	6.24986525542664	1.65225930392513	0.105680961937295	0.325359233744692	-5.58869376894069
1390264_at	0.0193882703281831	5.82517797903604	1.65212010757087	0.105709469316875	0.32538408659049	-5.4074338847757
1374436_at	0.0119914368907477	6.43089287537192	1.65186712431211	0.105761296386411	0.325416920191422	-5.76089859584662
1390073_at	-0.0182003413881571	5.68961178433077	-1.65166244164124	0.105803243682658	0.325416920191422	-5.39056928534361
1399007_at	0.0122816771923118	6.22287132460562	1.65151722457317	0.105833012485208	0.325416920191422	-5.63119876255076
1369680_at	0.0223782071773524	6.19697804847786	1.65150813916668	0.105834875178429	0.325416920191422	-5.63884774951549
1370030_at	-0.0164818371250659	5.80871580799049	-1.65141023750948	0.105854948717522	0.325416920191422	-5.39355464087108
1389151_at	-0.0163210733225689	6.28521615758277	-1.65135478794741	0.105866319358918	0.325416920191422	-5.68203142982218
1372612_at	0.00846116433596933	6.66319922557788	1.65129727949555	0.105878113260827	0.325416920191422	-5.96101221210702
1368191_a_at	-0.0239337831724979	5.77567045181636	-1.65127037398223	0.105883631445818	0.325416920191422	-5.39569433072361
1387470_at	-0.0196972560984836	5.77263345606248	-1.65108018149942	0.105922645695428	0.325474003745329	-5.39785806085811
1388788_at	0.0143098843216727	6.30287170836325	1.65089063049613	0.105961540094324	0.325502166347382	-5.67102145169719
1375006_at	-0.0244096564166929	5.85190822455764	-1.65083627543747	0.105972695493615	0.325502166347382	-5.42089074154462
1394008_x_at	-0.0288950235104197	6.07883775606987	-1.65033495262799	0.106075628433217	0.325595122649228	-5.51485248227056
1369806_at	-0.0162567693008322	5.87711224767111	-1.65031304337255	0.106080128770379	0.325595122649228	-5.43012313356946
1390572_at	0.019170706374581	6.01979068939932	1.65019320917572	0.106104746449364	0.325595122649228	-5.48854733137166
1390491_at	-0.0193739279850167	5.83842468861985	-1.65017247647806	0.106109006067252	0.325595122649228	-5.4105392624163
1370833_at	-0.0336260647220916	6.0837530088934	-1.65009988255861	0.106123921891875	0.325595122649228	-5.42203714646489
1387858_at	-0.0231926298456253	5.78214785758987	-1.65009148429596	0.106125647588362	0.325595122649228	-5.39990178347291
1369074_at	-0.0161615160764219	5.4840025031897	-1.64990563144492	0.106163843000345	0.325649561181754	-5.46590708359956
1368562_at	0.012192259137513	6.57287374021216	1.64953704983483	0.106239625141513	0.325819250987733	-5.85343081490702
1377002_at	-0.0177104718318208	6.02963283789145	-1.64939495905256	0.106268851534928	0.325819831913163	-5.50386880173469
1373923_at	-0.0165688822070198	6.07217136340209	-1.64933717464193	0.106280738991206	0.325819831913163	-5.53388760476592
1394026_at	-0.023477263228334	5.78225635895828	-1.64907989694583	0.106333679611067	0.32588542732765	-5.40000827507455
1393026_at	0.0136975290431316	5.83016539677198	1.64903428014445	0.106343068542013	0.32588542732765	-5.40653940368523
1390851_at	-0.0170740014169795	6.14981974624917	-1.64829748543536	0.106494811153658	0.326287642485993	-5.56521866398604
1374214_at	0.0155143603936452	6.12473783827622	1.648128609353	0.106529616129071	0.326309600302907	-5.54280986266489
1386389_at	-0.0182895140831159	5.99642890178881	-1.64806385774688	0.106542963761528	0.326309600302907	-5.48473095850007
1398973_at	0.011893823839241	6.26558877309116	1.64770871260746	0.106616196328668	0.326378079254336	-5.64287335224657
1373507_at	0.0253277962941212	5.95315114810704	1.64764850299935	0.106628615919394	0.326378079254336	-5.43961624146967
1385430_at	0.0142301129620961	5.81448189243069	1.64749425349186	0.106660438775354	0.326378079254336	-5.40439665196629
1387251_at	-0.0200228379973932	5.43796127873463	-1.6474654338139	0.106666385359313	0.326378079254336	-5.48141786559933
1390747_at	-0.0152258918737305	5.92509210403399	-1.6474585339131	0.106667809108809	0.326378079254336	-5.44578486417926
1373672_at	-0.0200531055137185	6.11900493974957	-1.64721327290912	0.106718427239185	0.326470224193956	-5.56187901977315
1385314_at	-0.0426965158837369	6.01380898384474	-1.64683814438879	0.106795886145751	0.326644428562966	-5.47377540122902
1389225_at	-0.0166783871556282	6.00298298641885	-1.64625648689641	0.106916081610598	0.326949254366344	-5.48158201443626
1374794_at	-0.019520900082532	5.55629217530076	-1.64556288616551	0.107059554322365	0.327325131235602	-5.43964083065333
1374011_at	-0.0114545245112021	6.26169807503467	-1.645381179394	0.107097166813633	0.327377267647049	-5.66685117944524
1377378_at	-0.0148916293402808	5.65055365086917	-1.64478973702656	0.107219667761427	0.327655376550777	-5.41101984305443
1373639_at	0.0183185692802743	6.27313201599186	1.64474324839537	0.107229301463675	0.327655376550777	-5.65812124989442
1390238_at	-0.0161576856157915	5.87176002116728	-1.6443052694902	0.107320097375667	0.327828692917909	-5.41951303491656
1376910_at	-0.0188603454778047	5.98533973713219	-1.64427102975783	0.107327198152425	0.327828692917909	-5.48582113601336
1389014_at	0.0166528694202395	5.92948060147039	1.6441457886764	0.107353174443956	0.327845147040873	-5.46243595152899
1371171_at	-0.0227970655410603	5.59214350090351	-1.64381009367597	0.107422826463271	0.327994950292361	-5.42083479250883
1387931_at	-0.0191074437167895	5.34118194203444	-1.64337429204825	0.107513304449801	0.32820827200042	-5.53225217550275
1375128_at	-0.0190129986361489	5.73188963706887	-1.64321086423778	0.107547250247001	0.328248967928501	-5.40522888924318
1372303_at	0.0168526432363807	6.31908830682707	1.64274842201502	0.107643352292843	0.328479321302979	-5.69490039617038
1384027_a_at	-0.016470961102713	5.54451528638296	-1.6424632966837	0.107702640432991	0.32851006582735	-5.45334085532145
1367574_at	0.0537541860375041	6.2229709463375	1.64235999833729	0.107724126594636	0.32851006582735	-5.60849837076434
1388518_at	0.0172898542169264	6.19099111136567	1.64227904764699	0.107740966875163	0.32851006582735	-5.60709540675717
1367882_at	-0.0115072125603115	6.65507179101594	-1.64220634329994	0.107756093496211	0.32851006582735	-5.95892784232581
1387332_at	-0.0190776223575337	5.57911453193538	-1.64220398987937	0.107756583170021	0.32851006582735	-5.43347132239774
1398766_at	0.0148702686933442	6.59187633993175	1.64206828036142	0.107784823194213	0.328533257986494	-5.93987860865452
1372203_at	0.0183484505421223	6.12388602754468	1.64191043982993	0.107817676125079	0.328570498935814	-5.57040295121872
1398753_at	0.00882752386749797	6.66354373581353	1.64146660892131	0.107910099063173	0.328789228354936	-5.97853910670602
1374581_at	0.0142054595830539	6.41127054263963	1.64132949375688	0.107938664916219	0.328813346367123	-5.80652628835097
1373136_at	0.0143125715264141	6.09933109450319	1.64107868247098	0.107990933649483	0.328860334936153	-5.54716943235666
1372339_at	-0.0130678583560195	6.16125211818644	-1.64105727424579	0.107995396054835	0.328860334936153	-5.59652827147983
1376668_at	-0.0209490685825413	5.60160881865305	-1.64000905043018	0.108214076301869	0.329463238423452	-5.43372317142322
1374655_at	0.0156698976085119	6.38858347218472	1.63951922352323	0.108316388140633	0.329711689612558	-5.79402863896317
1398657_at	-0.0253136670446334	5.7557967073586	-1.63910560024163	0.108402844734322	0.329911792183602	-5.41154125757861
1375330_at	-0.0164624166296461	5.61653209854102	-1.6389659569738	0.108432046081239	0.329937601710601	-5.42645452398493
1367541_at	0.0181391964557385	6.06247987248952	1.6384735606013	0.108535064398667	0.33016770190124	-5.51056968997964
1387933_s_at	-0.0210850313508812	5.67115427947387	-1.63840632423338	0.10854913769095	0.33016770190124	-5.41598389029728
1375298_at	0.0160842966803934	6.52239023333148	1.6382617123918	0.108579411560918	0.330196709374426	-5.87698001387735
1374982_at	-0.0120969765621917	5.98405653106299	-1.63802074330871	0.108629872761269	0.330287084968052	-5.50529100992662
1387670_at	-0.0251601606252034	6.04253273274218	-1.6377939312361	0.108677386887035	0.330368467239837	-5.52540855968178
1368035_a_at	0.025699510660278	6.14706736817008	1.63757161380789	0.108723975952378	0.330447006888666	-5.5367223333218
1375760_at	-0.0157108640286117	6.0968427230486	-1.63736939811123	0.108766366674811	0.330512758886072	-5.56016698257651
1389449_at	-0.0196453189032635	5.55068480426723	-1.63725172251525	0.10879104137926	0.330524661683257	-5.44937306122284
1389468_at	0.0125261255143787	6.16659946660613	1.6366783813187	0.108911327475766	0.33082698729428	-5.61350164936532
1369403_at	-0.0230033193974872	5.80372997689258	-1.63652460524145	0.108943607963807	0.330854643277983	-5.42175632130894
1398834_at	0.0127352375267007	6.39462177308073	1.63637333824556	0.108975369387385	0.330854643277983	-5.74453088652855
1371905_at	0.0193254591495746	6.27891588481835	1.63626616667177	0.108997876712411	0.330854643277983	-5.68047143046405
1374097_at	0.0152636757393694	5.79066218436961	1.63623917576447	0.109003545728588	0.330854643277983	-5.41742471007039
1370320_at	-0.0310471416552129	6.02288801786889	-1.6361046343389	0.10903180764103	0.330877353357751	-5.49934274683498
1371589_at	0.0130648715837651	6.28783385668824	1.63595760953713	0.109062698680756	0.330886133628039	-5.67504115286905
1371174_s_at	0.0163158030798476	6.08448639948606	1.63589306748688	0.10907626172289	0.330886133628039	-5.55329443771366
1374552_at	-0.0156442654203275	5.94963852214324	-1.6355441793445	0.109149601923614	0.331023282308176	-5.47857245065563
1375112_at	-0.0216509657778206	5.94143570943463	-1.63548022298088	0.109163050643737	0.331023282308176	-5.48031057341841
1374481_at	0.01764160591358	6.13109532782039	1.63528982158162	0.109203096205	0.331059159243514	-5.58212935453825
1398384_at	0.0165446966176237	6.0124345323667	1.63513241561742	0.109236211182362	0.331059159243514	-5.50641167596293
1372209_at	0.0187585857546333	6.1933374162847	1.63512745128372	0.109237255709692	0.331059159243514	-5.58702885832244
1390359_at	-0.0196398274127763	5.48943845456249	-1.63482147544497	0.109301650743686	0.3311912815969	-5.48358509161533
1368211_at	0.007238659043586	6.73093222263754	1.63432124610485	0.109406994848361	0.331435881528587	-6.07278492062323
1369656_at	-0.019687619277672	5.66132448395645	-1.63414570735727	0.109443981517252	0.331435881528587	-5.42218451049862
1387401_at	-0.0194604625087056	5.94628665243822	-1.63414172960762	0.109444819762439	0.331435881528587	-5.47680538979976
1388718_at	-0.0151024975049507	6.09846399868938	-1.63389046908955	0.109497779419831	0.331488393860798	-5.59360667189503
1369273_a_at	-0.0216855821176543	5.78350372116408	-1.63378060928148	0.109520941803142	0.331488393860798	-5.42592348693706
1375902_at	0.015543036462736	6.28199320258234	1.63376319030889	0.109524614714668	0.331488393860798	-5.68748924363641
1377171_at	0.0155758486415296	6.28733911790309	1.63351344278123	0.109577286796511	0.331538025108553	-5.69401281505491
1382959_at	-0.0168486261972163	5.59731725971526	-1.63348799151753	0.10958265566453	0.331538025108553	-5.45231701616502
1367916_at	0.0164146408580637	6.08673256079686	1.63333202741339	0.109615560525234	0.331544024898839	-5.54652142863244
1369183_at	-0.0199737692943405	5.705237432582	-1.63328121666683	0.109626282176248	0.331544024898839	-5.4193682331964
1387773_at	0.0108169425292726	6.55644087591069	1.63295666299266	0.109694786966281	0.33168820601293	-5.90891519600975
1376294_at	0.0150662777402264	6.30821823378507	1.63077662785937	0.110155843180179	0.332841645775774	-5.72035654033406
1389879_at	-0.0223164334182577	5.65177964031708	-1.6307381424956	0.110163996668381	0.332841645775774	-5.42568168094007
1387472_at	-0.0188227138189685	5.63709318688772	-1.63072442964829	0.110166901983948	0.332841645775774	-5.4285331959
1389429_at	0.0141317805298593	6.25657407173026	1.63066183996141	0.110180163540388	0.332841645775774	-5.65994424729005
1368006_at	-0.0174076508090435	6.15905043961239	-1.63056373198299	0.110200953368719	0.332841645775774	-5.59179376106623
1372165_at	-0.0202115048007609	5.44896283292028	-1.63056036077933	0.110201667809451	0.332841645775774	-5.50226538428121
1368558_s_at	0.0290083276144513	5.63518398203172	1.6301324320029	0.110292387159539	0.33291032631339	-5.44390104869678
1368571_at	0.0153595583273258	6.36722615983447	1.63001166842931	0.110317999640616	0.33291032631339	-5.72561194853091
1376601_at	-0.0232831625807037	5.91725225624083	-1.62992695695089	0.110335968812968	0.33291032631339	-5.44511768431203
1388162_a_at	0.0142869279084676	6.07418602617284	1.62989745106765	0.110342228223084	0.33291032631339	-5.55320407005295
1370969_at	-0.0226519214574568	5.4948730999026	-1.62988037312844	0.110345851288263	0.33291032631339	-5.48717008539706
1394134_at	-0.0175058427522901	6.01099282678425	-1.62986151298941	0.110349852558065	0.33291032631339	-5.53026034475102
1373643_at	-0.0117977133141673	6.41787637078388	-1.62960079483937	0.110405177327103	0.332991603798392	-5.80342057604057
1371872_at	0.0138201994274372	6.34537276834063	1.62951782961843	0.110422787421115	0.332991603798392	-5.73738909622892
1398287_at	-0.0204014261989842	5.75616191312934	-1.62943895454591	0.110439531473925	0.332991603798392	-5.42913979654336
1369636_at	0.0188624267540645	6.18437435302083	1.62903456245213	0.110525410741228	0.333187450820252	-5.62471834182099
1376309_at	-0.0160515649535187	5.98082888345838	-1.62890787667968	0.110552325757994	0.333205505024519	-5.49957415812051
1399029_at	-0.0107002733247512	6.31781738169549	-1.62871175043471	0.110594004309524	0.333268041374063	-5.73234110415705
1372185_at	0.0138222025419603	6.20150493964152	1.62849730307006	0.110639590954061	0.333335697001587	-5.6282142212292
1376037_at	-0.0151981073426155	5.9736430286686	-1.62840920016789	0.110658324081542	0.333335697001587	-5.49728376818339
1370314_at	-0.012518364249666	6.46086379069893	-1.62819252951786	0.11070440531262	0.333411432909562	-5.82190646638343
1372166_at	0.0116917350838071	6.34407741778488	1.62759039009729	0.11083254987557	0.333701602113039	-5.75550868767395
1374514_at	-0.0185542815027606	6.34032553642437	-1.62754287875108	0.11084266617948	0.333701602113039	-5.74212459471403
1368220_at	0.0142166178536431	6.18784017820887	1.627390141817	0.110875192642731	0.333736425793988	-5.6097813888569
1370728_at	-0.0216917877568479	5.81156735969497	-1.62686508505892	0.110987066854993	0.333942257071413	-5.43952642210683
1387910_at	0.00891042967558775	6.61028888389164	1.62678106178256	0.111004978309223	0.333942257071413	-5.97330331584546
1388922_at	0.0122833349405198	6.28283602049581	1.62669838965875	0.111022604039299	0.333942257071413	-5.70191579077372
1373012_at	-0.0142699642023221	6.11462433536829	-1.62667559637346	0.111027463978902	0.333942257071413	-5.58976542882194
1375831_at	0.0188049688738694	5.61722451132382	1.6257380490529	0.111227516601757	0.334451094232544	-5.45125154479775
1375530_at	-0.0149693285991832	6.16040342876541	-1.62562784218566	0.111251051723046	0.334451094232544	-5.63350187473311
1368383_at	-0.0129870636327993	6.21610160784618	-1.62558757263845	0.111259652461834	0.334451094232544	-5.68405284421367
1368708_a_at	-0.0149738929771575	6.07967885965862	-1.62503645895641	0.111377413472339	0.334741894058145	-5.56282997978005
1377161_at	0.0184539687537848	6.06816459179985	1.6248190164343	0.111423904203102	0.334811629043825	-5.5479896932425
1389515_at	-0.0180713121346363	5.79826896252077	-1.62473126775915	0.111442669969998	0.334811629043825	-5.43866631441208
1371284_at	-0.0163648729300894	5.64667736687133	-1.62439644945179	0.111514297294812	0.334920835205228	-5.43869661521919
1373588_at	0.0139013036658291	6.20912802904466	1.62436472044293	0.111521086997307	0.334920835205228	-5.62639056550043
AFFX-DapX-M_at	-0.011167119174651	5.28680687989914	-1.62366045538169	0.111671879851397	0.335268876852158	-5.59403687149844
1368974_at	-0.0160646141892622	5.73934822371192	-1.62362680844225	0.111679088288881	0.335268876852158	-5.43392769963797
1388004_at	0.0102577424631054	6.55892518384661	1.62352700208543	0.111700472791605	0.335269863951128	-5.91336777699748
1390427_at	-0.0149112474796818	6.26303814252579	-1.62309128725155	0.111793868172529	0.335486951170597	-5.68422488569709
1369032_at	0.0162767670660067	6.33211464829156	1.62277095288157	0.111862572425755	0.3356298738902	-5.74951306125068
1377823_at	-0.0259533318844616	5.56471056614475	-1.62249928410989	0.111920866046459	0.335741512821736	-5.46529262354969
1377223_at	-0.0230899988898985	5.67546665055291	-1.62199861107885	0.112028363454503	0.336000683986824	-5.43811936817837
1398299_at	-0.0127440183723975	6.20806697183127	-1.62134771136804	0.112168241363821	0.336356856353317	-5.64936165536674
1376692_at	0.0141100908512666	6.21453148691234	1.62088815628397	0.112267085245233	0.336538103389905	-5.64460698573066
1387424_at	0.0244723263851601	5.74768224487848	1.62087017462658	0.112270954292983	0.336538103389905	-5.44948943169643
1372675_at	0.0247685808636415	5.97366396389877	1.6204483289477	0.112361752509471	0.336746882215002	-5.50951041618063
1370596_a_at	-0.0188876101035467	5.97651050643192	-1.6202463302756	0.112405251983952	0.336813855351989	-5.48991396140654
1373743_at	0.0137624040374256	6.24710183353841	1.61995859707057	0.112467237712811	0.336936185531721	-5.67999502708893
1371573_at	0.0141320553802391	6.52672491303656	1.61983509514997	0.112493852010401	0.336938665816163	-5.91061030596918
1375110_at	0.014926082544549	5.48594305199747	1.61971459800344	0.112519823739479	0.336938665816163	-5.5087042144591
1389186_at	-0.0237258718707887	6.08847929305392	-1.61957147518865	0.112550678517541	0.336938665816163	-5.58232600891454
1369163_at	-0.0207809569007154	6.18455020645406	-1.61956206411355	0.112552707622695	0.336938665816163	-5.65226696092463
1390116_at	-0.0403456644505473	6.2680813701759	-1.61938572784525	0.112590732689579	0.336989142221083	-5.71228722828883
1372187_at	-0.0184865896825563	5.89825227005891	-1.61906889522166	0.112659080649313	0.337130340383201	-5.47449502642695
1369130_at	-0.0304810406217975	6.25129266188432	-1.61894139247372	0.112686595422367	0.337131722051988	-5.58255579190907
1387763_at	-0.0144886843071799	5.51734095904373	-1.61887053982851	0.112701887614315	0.337131722051988	-5.49163777727408
1374417_at	0.0140858956791057	6.45049023121827	1.6186295159831	0.112753920686089	0.337224019362247	-5.81304838715561
1373966_at	0.0172935742309299	6.42814280680042	1.61773731234682	0.112946703249552	0.337737156026781	-5.81473863483047
1369519_at	0.0198302384372253	5.81670772140634	1.61741890442837	0.113015568161754	0.337879626706647	-5.45178829696717
1373007_at	-0.0142759100149785	5.33111062973735	-1.61697351971356	0.113111952907211	0.33804155128223	-5.57778053370702
1387605_at	-0.0194424963642419	5.55570182305355	-1.61697242919372	0.11311218898648	0.33804155128223	-5.47990722940244
1390737_at	-0.0169672742966531	5.96265446440932	-1.6166046647878	0.113191826730739	0.338178629537914	-5.52040645777043
1372240_at	-0.018628745694917	5.91538437831017	-1.61656446986549	0.113200533532443	0.338178629537914	-5.49380498498088
1377345_at	-0.0147816382017059	6.22045350110811	-1.61550836975381	0.113429495792727	0.338741233682089	-5.66630614160618
1389295_at	-0.0115312247113453	6.28850937146583	-1.61549957185203	0.113431404759964	0.338741233682089	-5.72473395259503
1372227_at	-0.0137479767460027	6.20735799127524	-1.61516074840759	0.113504942538459	0.338811472729587	-5.68312048449055
1370907_at	0.0239109544902512	6.14257383566037	1.61509966720918	0.113518203651271	0.338811472729587	-5.58439906374861
1369596_at	-0.0170961738003941	5.70507150180344	-1.61505954469455	0.113526915188964	0.338811472729587	-5.44735184590504
1376693_at	-0.0180411855887597	5.9756419813058	-1.61499911192901	0.113540037586201	0.338811472729587	-5.49216153921661
1370752_a_at	0.0137473349993096	6.0181583048889	1.61483983869941	0.113574628167459	0.338851190614661	-5.53609237678955
1384417_at	-0.0154597494767765	5.97557528583558	-1.6146104719297	0.113624456585621	0.338936347360967	-5.53110589910969
1389687_at	0.0128128953022841	6.46497760039431	1.61443971826528	0.11366156325994	0.338939003738315	-5.91067056764298
1375194_at	-0.0253569019045417	6.340345471091	-1.61441047397911	0.113667919359581	0.338939003738315	-5.75858541139221
1370369_at	0.0171143209551348	6.13974084128206	1.61417814399546	0.113718425413436	0.338995434989532	-5.67063728875583
1390381_at	-0.0133173291708291	6.24090967483652	-1.61408446345797	0.113738795733053	0.338995434989532	-5.70878613639775
1368886_at	-0.0111957220346763	6.47899989950196	-1.6139983752078	0.113757517772874	0.338995434989532	-5.89758618786199
1371090_at	-0.0167998770600217	5.99520843484841	-1.61392349516581	0.11377380434982	0.338995434989532	-5.52953576078769
1369957_at	0.0278394472656096	6.03164055992071	1.61383390585327	0.113793292722417	0.338995434989532	-5.53633559843437
1383080_at	0.0156024961760615	6.2714382072538	1.61356309545071	0.113852218675547	0.3390736725659	-5.69040550035178
1376344_at	-0.0172397020058153	5.27497010690412	-1.61351748973992	0.113862144521125	0.3390736725659	-5.61349077925321
1399103_at	0.015191256758734	6.28015756979397	1.61296416276401	0.113982629436124	0.339368999347683	-5.7140243308243
1369139_at	-0.0186144463762252	5.50025030132641	-1.61282338279572	0.114013300325374	0.339396855689088	-5.51136925555705
1369439_at	-0.019524173251682	5.43672917611791	-1.61259768332454	0.114062486147798	0.339479806903064	-5.54177572245419
1371773_at	-0.0103297663605559	6.49154655988262	-1.61237939814899	0.11411007264226	0.339482010224225	-5.91795099144733
1375271_at	-0.0194471258446285	5.86546735983008	-1.61232142133616	0.114122714391709	0.339482010224225	-5.47962592029665
1368976_at	-0.0203351864245951	5.56604852636507	-1.61217052197992	0.11415562309888	0.339482010224225	-5.48765605785458
1368545_at	-0.0147151309897149	6.13763230611602	-1.61216756704802	0.114156267598855	0.339482010224225	-5.61172945646024
1398991_at	0.0125067649532307	6.35616780571053	1.61210539974289	0.114169827592208	0.339482010224225	-5.77659667894901
1389873_at	-0.0216468228326132	5.86855299024411	-1.61178289796173	0.114240193053703	0.339583334924359	-5.48226443172456
